0.0130412 , 0.0192933 , 0.0116439 , 
0.0133424 , 0.0121854 , 0.0169076 , 
0.0135867 , 0.00713274 , 0.00353754 , 
0.0103595 , 0.00826024 , 0.0042462 , 
0.00882886 , 0.00844891 , 0.0137426 , 
0.0106075 , 0.00564008 , 0.00812977 , 
0.0117573 , 0.00435046 , 0.00185094 , 
0.0105119 , 0.00632238 , 0.010205 , 
0.00924188 , 0.00806078 , 0.0130199 , 
0.00932416 , 0.0069975 , 0.00377367 , 
0.00986526 , 0.00524497 , 0.00581282 , 
0.0107578 , 0.00528548 , 0.0108839 , 
0.0110561 , 0.00686927 , 0.00429912 , 
0.00912017 , 0.00818998 , 0.00385537 , 
0.00746133 , 0.00714997 , 0.00732838 , 
0.0088458 , 0.00486443 , 0.00315734 , 
0.00951217 , 0.00569508 , 0.00225734 , 
0.00603112 , 0.00879189 , 0.00422885 , 
0.00302271 , 0.00785328 , 0.00258848 , 
0.00451802 , 0.00360348 , 0.00171815 , 
0.00577434 , 0.00356241 , 0.00245977 , 
0.00288819 , 0.00713344 , 0.00311961 , 
0.000428933 , 0.00666904 , 0.00211475 , 
0.00152425 , 0.00275642 , 0.0007126 , 
0.0023556 , 0.00203523 , 0.00330586 , 
0.0010823 , 0.00391973 , 0.00577762 , 
0.000368949 , 0.00364505 , 0.00390623 , 
0.00104152 , 0.00163035 , 0.00260054 , 
0.00177901 , 0.000710959 , 0.00347239 , 
0.00206855 , 0.00125019 , 0.00353648 , 
0.0017852 , 0.00226448 , 0.00274421 , 
0.00118089 , 0.00251751 , 0.00199995 , 
0.00117389 , 0.00146818 , 0.00152588 , 
0.00168477 , 0.000706379 , 0.00141935 , 
0.00155344 , 0.00161142 , 0.00113722 , 
0.000633906 , 0.00269508 , 0.000872394 , 
-7.09255e-05 , 0.00228552 , 0.00151998 , 
-0.000124449 , 0.0013523 , 0.00235838 , 
-2.91376e-06 , 0.00129028 , 0.0021273 , 
-3.755e-05 , 0.00164403 , 0.00177274 , 
4.66926e-05 , 0.00155485 , 0.00252949 , 
0.000431486 , 0.00118669 , 0.00312006 , 
0.000651401 , 0.00090638 , 0.0024357 , 
0.000394155 , 0.000680702 , 0.00167439 , 
0.000375484 , 0.000714069 , 0.00180485 , 
0.00133381 , 0.00141862 , 0.00223697 , 
0.0025622 , 0.00238289 , 0.00207708 , 
0.0027244 , 0.00264823 , 0.00155395 , 
0.00183808 , 0.00237408 , 0.00174851 , 
0.00126854 , 0.00269594 , 0.00260886 , 
0.00193371 , 0.00372399 , 0.00286955 , 
0.00331444 , 0.00444034 , 0.00221557 , 
0.00413516 , 0.00446894 , 0.0019369 , 
0.00365074 , 0.00430883 , 0.00288128 , 
0.00232864 , 0.00434126 , 0.004053 , 
0.00143812 , 0.00473031 , 0.00423937 , 
0.0018846 , 0.00542384 , 0.00387976 , 
0.00317903 , 0.00581315 , 0.00419294 , 
0.00377066 , 0.00540286 , 0.00512739 , 
